trial_id,run_id,resolution_minutes,outer_fold,model,alpha,inner_fold_count,inner_event_count,inner_oof_mean_squared_error,inner_fold_mse_json,selected
c2f5dbb84b0a4035,0879361214fdad9f,5,5,nq_only,0.1,3,6943,87.1634290613,"[35.352701433449354, 186.105889950805, 32.44664770567081]",False
d5641f1f1467c9b4,0879361214fdad9f,5,5,nq_only,1,3,6943,87.1634066419,"[35.352693630497726, 186.1058733879755, 32.446604636370154]",False
7d48de6ed928f822,0879361214fdad9f,5,5,nq_only,10,3,6943,87.163183254,"[35.35261584383868, 186.1057083217437, 32.446175565559784]",False
b7219bd96be92c00,0879361214fdad9f,5,5,nq_only,100,3,6943,87.1610269984,"[35.351861397694776, 186.10411162302785, 32.442041132984464]",False
af5bf720dfd9cd62,0879361214fdad9f,5,5,nq_only,1000,3,6943,87.1450250418,"[35.34603169559324, 186.09190124431905, 32.41197180071053]",True
701afa80303b4c4d,0879361214fdad9f,5,5,cross_market,0.01,3,6943,87.0992375632,"[35.454734785696274, 185.82295456717188, 32.45253984967859]",True
759c0e77f81dba16,0879361214fdad9f,5,5,cross_market,0.1,3,6943,87.0992396879,"[35.454728249256, 185.8229737203165, 32.452532305485214]",False
b5ae0d9ea29e1c2a,0879361214fdad9f,5,5,cross_market,1,3,6943,87.099260887,"[35.45466294092551, 185.82316498174143, 32.45245695175755]",False
f6e2df436f8e1c62,0879361214fdad9f,5,5,cross_market,10,3,6943,87.0994681892,"[35.45401539313108, 185.82505097386039, 32.45171209593623]",False
f113a63e80a26789,0879361214fdad9f,5,5,cross_market,100,3,6943,87.1011295232,"[35.44803146248325, 185.8415817247801, 32.445011540892025]",False
8ef2600bb7c20994,0879361214fdad9f,5,5,cross_market,1000,3,6943,87.1016348217,"[35.4120439840804, 185.91149866223776, 32.407274554614126]",False
e06c7073ee492621,0879361214fdad9f,5,6,nq_only,0.01,3,6922,83.9182883267,"[186.10589160765232, 32.44665201422923, 24.73462060894152]",False
50f5f0030395fa31,0879361214fdad9f,5,6,nq_only,0.1,3,6922,83.918285927,"[186.105889950805, 32.44664770567081, 24.73461935229074]",False
a23dda17be1d19a3,0879361214fdad9f,5,6,nq_only,1,3,6922,83.9182619378,"[186.1058733879755, 32.446604636370154, 24.7346067888545]",False
24699c10ed2c0907,0879361214fdad9f,5,6,nq_only,10,3,6922,83.9180228746,"[186.1057083217437, 32.446175565559784, 24.734481460862437]",False
24db1008dd2e04f1,0879361214fdad9f,5,6,nq_only,100,3,6922,83.9157120974,"[186.10411162302785, 32.442041132984464, 24.73325805134648]",False
65aecdd040fb2a83,0879361214fdad9f,5,6,nq_only,1000,3,6922,83.8983883431,"[186.09190124431905, 32.41197180071053, 24.723399554714774]",True
9adf7a6839afaddb,0879361214fdad9f,5,6,cross_market,0.01,3,6922,83.8402893834,"[185.82295456717188, 32.45253984967859, 24.795143325187688]",True
8078ef7f97f7a164,0879361214fdad9f,5,6,cross_market,0.1,3,6922,83.8402910929,"[185.8229737203165, 32.452532305485214, 24.795135411059054]",False
1d6fc5215d5e0150,0879361214fdad9f,5,6,cross_market,1,3,6922,83.8403081468,"[185.82316498174143, 32.45245695175755, 24.795056347296963]",False
93b8c94a49936202,0879361214fdad9f,5,6,cross_market,10,3,6922,83.8404746459,"[185.82505097386039, 32.45171209593623, 24.79427336616215]",False
184773cd7a04e5de,0879361214fdad9f,5,6,cross_market,100,3,6922,83.8417858755,"[185.8415817247801, 32.445011540892025, 24.78712443424433]",False
5d418608e2f55603,0879361214fdad9f,5,6,cross_market,1000,3,6922,83.8410797037,"[185.91149866223776, 32.407274554614126, 24.74701065027431]",False
b0eef4aa3e1e3224,0879361214fdad9f,5,7,nq_only,0.01,3,6680,22.0184679995,"[32.44665201422923, 24.73462060894152, 8.427006876477085]",False
108b1cd9f8fad71f,0879361214fdad9f,5,7,nq_only,0.1,3,6680,22.0184661021,"[32.44664770567081, 24.73461935229074, 8.427006835495435]",False
c27c8359c66ed8cb,0879361214fdad9f,5,7,nq_only,1,3,6680,22.0184471348,"[32.446604636370154, 24.7346067888545, 8.427006425936277]",False
4cc71ae3167b3bc4,0879361214fdad9f,5,7,nq_only,10,3,6680,22.0182581244,"[32.446175565559784, 24.734481460862437, 8.427002355990444]",False
6ea8b473aacc52af,0879361214fdad9f,5,7,nq_only,100,3,6680,22.0164319492,"[32.442041132984464, 24.73325805134648, 8.426964134578762]",False
b082c90946669a3d,0879361214fdad9f,5,7,nq_only,1000,3,6680,22.0028562656,"[32.41197180071053, 24.723399554714774, 8.426762233680357]",True
e6e9595caf7b4365,0879361214fdad9f,5,7,cross_market,0.01,3,6680,22.0235512953,"[32.45253984967859, 24.795143325187688, 8.375054451105678]",False
46744b72f39d6968,0879361214fdad9f,5,7,cross_market,0.1,3,6680,22.0235462725,"[32.452532305485214, 24.795135411059054, 8.375054979981645]",False
478c321948f13d40,0879361214fdad9f,5,7,cross_market,1,3,6680,22.0234961078,"[32.45245695175755, 24.795056347296963, 8.375060289677087]",False
31aa3fbb17e9e62b,0879361214fdad9f,5,7,cross_market,10,3,6680,22.0230006282,"[32.45171209593623, 24.79427336616215, 8.375115431409608]",False
1ea6527a21ea13f2,0879361214fdad9f,5,7,cross_market,100,3,6680,22.0185798487,"[32.445011540892025, 24.78712443424433, 8.37582959332145]",False
bf8c922d5cf9c31a,0879361214fdad9f,5,7,cross_market,1000,3,6680,21.9954613952,"[32.407274554614126, 24.74701065027431, 8.385132614584467]",True
a2d854543bae19d9,0879361214fdad9f,5,8,nq_only,0.01,3,6573,15.4209291285,"[24.73462060894152, 8.427006876477085, 12.949740473135947]",False
e76c1d5c74f7ede2,0879361214fdad9f,5,8,nq_only,0.1,3,6573,15.4209284605,"[24.73461935229074, 8.427006835495435, 12.949739774681719]",False
aaa73463167ff40c,0879361214fdad9f,5,8,nq_only,1,3,6573,15.4209217825,"[24.7346067888545, 8.427006425936277, 12.949732791441404]",False
64ffd8feb3f3448b,0879361214fdad9f,5,8,nq_only,10,3,6573,15.4208551573,"[24.734481460862437, 8.427002355990444, 12.949663088976651]",False
6f4ecd3fc1b76a83,0879361214fdad9f,5,8,nq_only,100,3,6573,15.4202040094,"[24.73325805134648, 8.426964134578762, 12.948978804513082]",False
2db12c23f623770c,0879361214fdad9f,5,8,nq_only,1000,3,6573,15.4149044893,"[24.723399554714774, 8.426762233680357, 12.943198536364536]",True
e8f321de720ce646,0879361214fdad9f,5,8,cross_market,0.01,3,6573,15.4139858298,"[24.795143325187688, 8.375054451105678, 12.91918865928518]",False
971efbe561898625,0879361214fdad9f,5,8,cross_market,0.1,3,6573,15.4139842271,"[24.795135411059054, 8.375054979981645, 12.919191364588393]",False
74b7aac40e0ea768,0879361214fdad9f,5,8,cross_market,1,3,6573,15.4139682248,"[24.795056347296963, 8.375060289677087, 12.919218389257363]",False
df2c2c60172bbef4,0879361214fdad9f,5,8,cross_market,10,3,6573,15.4138105377,"[24.79427336616215, 8.375115431409608, 12.91948582102624]",False
a543c8e900c61a0d,0879361214fdad9f,5,8,cross_market,100,3,6573,15.4124314473,"[24.78712443424433, 8.37582959332145, 12.921898826703565]",False
90bf2d0521be7ae2,0879361214fdad9f,5,8,cross_market,1000,3,6573,15.4052826269,"[24.74701065027431, 8.385132614584467, 12.931879521814741]",True
ef4f53bd7bf874f2,0879361214fdad9f,5,9,nq_only,0.01,3,6533,9.69540132903,"[8.427006876477085, 12.949740473135947, 7.7317163597439755]",False
0b596e0ececc3840,0879361214fdad9f,5,9,nq_only,0.1,3,6533,9.69540102909,"[8.427006835495435, 12.949739774681719, 7.731716196152297]",False
d1618f69d8b00674,0879361214fdad9f,5,9,nq_only,1,3,6533,9.69539803031,"[8.427006425936277, 12.949732791441404, 7.731714560600036]",False
81cdd71abb1544e5,0879361214fdad9f,5,9,nq_only,10,3,6533,9.69536810632,"[8.427002355990444, 12.949663088976651, 7.731698241456144]",False
cd27860c79b70834,0879361214fdad9f,5,9,nq_only,100,3,6533,9.69507511061,"[8.426964134578762, 12.948978804513082, 7.731538614215687]",False
d7d08764cbd49efd,0879361214fdad9f,5,9,nq_only,1000,3,6533,9.6926563488,"[8.426762233680357, 12.943198536364536, 7.730237342123227]",True
fadae603137ea83d,0879361214fdad9f,5,9,cross_market,0.01,3,6533,9.67950066273,"[8.375054451105678, 12.91918865928518, 7.7666101312932385]",True
fadd9755c0525adc,0879361214fdad9f,5,9,cross_market,0.1,3,6533,9.6795008384,"[8.375054979981645, 12.919191364588393, 7.766607435253497]",False
0701fad655f904a5,0879361214fdad9f,5,9,cross_market,1,3,6533,9.67950260256,"[8.375060289677087, 12.919218389257363, 7.766580504679423]",False
716d5abdc06049a1,0879361214fdad9f,5,9,cross_market,10,3,6533,9.67952097801,"[8.375115431409608, 12.91948582102624, 7.7663141465910615]",False
b2caf41fdda701ad,0879361214fdad9f,5,9,cross_market,100,3,6533,9.67976045852,"[8.37582959332145, 12.921898826703565, 7.763914218482323]",False
dbb2c4a2267059ef,0879361214fdad9f,5,9,cross_market,1000,3,6533,9.68219966267,"[8.385132614584467, 12.931879521814741, 7.751954688595815]",False
fbf54efc0aac9439,0879361214fdad9f,5,10,nq_only,0.01,3,6521,12.5007485381,"[12.949740473135947, 7.7317163597439755, 16.827029126858235]",False
1645be4a38391ece,0879361214fdad9f,5,10,nq_only,0.1,3,6521,12.5007480522,"[12.949739774681719, 7.731716196152297, 16.827028530097287]",False
a520ffaa96f65771,0879361214fdad9f,5,10,nq_only,1,3,6521,12.5007431945,"[12.949732791441404, 7.731714560600036, 16.827022563870955]",False
7bece6fca867525e,0879361214fdad9f,5,10,nq_only,10,3,6521,12.5006947183,"[12.949663088976651, 7.731698241456144, 16.82696303963362]",False
2e817430bf28aff8,0879361214fdad9f,5,10,nq_only,100,3,6521,12.5002198919,"[12.948978804513082, 7.731538614215687, 16.82638131605793]",False
93c11ebca9f8bd01,0879361214fdad9f,5,10,nq_only,1000,3,6521,12.4962957372,"[12.943198536364536, 7.730237342123227, 16.82168030469473]",True
501f67f70b7a9147,0879361214fdad9f,5,10,cross_market,0.01,3,6521,12.589246022,"[12.91918865928518, 7.7666101312932385, 17.087736497497914]",False
b34dbec00c4b8c16,0879361214fdad9f,5,10,cross_market,0.1,3,6521,12.58923829,"[12.919191364588393, 7.766607435253497, 17.08771333093753]",False
99fe2fc497f15558,0879361214fdad9f,5,10,cross_market,1,3,6521,12.5891610431,"[12.919218389257363, 7.766580504679423, 17.087481881149785]",False
56d4284184139351,0879361214fdad9f,5,10,cross_market,10,3,6521,12.5883957565,"[12.91948582102624, 7.7663141465910615, 17.085188760303975]",False
6e796494aedfa947,0879361214fdad9f,5,10,cross_market,100,3,6521,12.5813951101,"[12.921898826703565, 7.763914218482323, 17.06420845013179]",False
36eec42a7acba8c5,0879361214fdad9f,5,10,cross_market,1000,3,6521,12.5439600001,"[12.931879521814741, 7.751954688595815, 16.954054653004086]",True
77b4b89e6362aae9,0879361214fdad9f,5,11,nq_only,0.01,3,6613,19.4084703869,"[7.7317163597439755, 16.827029126858235, 33.15313017122129]",False
9c0fc987a31791f7,0879361214fdad9f,5,11,nq_only,0.1,3,6613,19.4084700031,"[7.731716196152297, 16.827028530097287, 33.153129780233954]",False
2e25e27801d5d39f,0879361214fdad9f,5,11,nq_only,1,3,6613,19.4084661658,"[7.731714560600036, 16.827022563870955, 33.15312587108256]",False
ee6aa336283364a8,0879361214fdad9f,5,11,nq_only,10,3,6613,19.4084278757,"[7.731698241456144, 16.82696303963362, 33.15308685161181]",False
7205c58efcea3056,0879361214fdad9f,5,11,nq_only,100,3,6613,19.4080530045,"[7.731538614215687, 16.82638131605793, 33.15270370674017]",False
84b78f1160f6dd7f,0879361214fdad9f,5,11,nq_only,1000,3,6613,19.4049657137,"[7.730237342123227, 16.82168030469473, 33.14944886696025]",True
ee8dc16a368d0c3d,0879361214fdad9f,5,11,cross_market,0.01,3,6613,19.5059225238,"[7.7666101312932385, 17.087736497497914, 33.15364062220751]",False
6adaba9566ebd64b,0879361214fdad9f,5,11,cross_market,0.1,3,6613,19.505913243,"[7.766607435253497, 17.08771333093753, 33.15363836813779]",False
03989be75f472114,0879361214fdad9f,5,11,cross_market,1,3,6613,19.505820522,"[7.766580504679423, 17.087481881149785, 33.15361584753914]",False
26b8c687651e88c1,0879361214fdad9f,5,11,cross_market,10,3,6613,19.5049019964,"[7.7663141465910615, 17.085188760303975, 33.15339262877269]",False
3de03c0dc00e3dc1,0879361214fdad9f,5,11,cross_market,100,3,6613,19.4965064118,"[7.763914218482323, 17.06420845013179, 33.15133871009172]",False
754e5df8ad68c78e,0879361214fdad9f,5,11,cross_market,1000,3,6613,19.4520953151,"[7.751954688595815, 16.954054653004086, 33.1389668356497]",True
c473d2a77c8a61d2,0879361214fdad9f,5,12,nq_only,0.01,3,6642,20.902653499,"[16.827029126858235, 33.15313017122129, 12.381915769740518]",False
1390e94be831cb1c,0879361214fdad9f,5,12,nq_only,0.1,3,6642,20.9026530651,"[16.827028530097287, 33.153129780233954, 12.381915452307469]",False
cbf23c85128fd10c,0879361214fdad9f,5,12,nq_only,1,3,6642,20.9026487264,"[16.827022563870955, 33.15312587108256, 12.381912278505686]",False
8d57cdf007d29e61,0879361214fdad9f,5,12,nq_only,10,3,6642,20.9026054263,"[16.82696303963362, 33.15308685161181, 12.381880593270639]",False
527b6046a77d02fd,0879361214fdad9f,5,12,nq_only,100,3,6642,20.9021809773,"[16.82638131605793, 33.15270370674017, 12.381568932510332]",False
fd2a33054762523c,0879361214fdad9f,5,12,nq_only,1000,3,6642,20.8986460489,"[16.82168030469473, 33.14944886696025, 12.378897020078313]",True
9824b668ed10fb3a,0879361214fdad9f,5,12,cross_market,0.01,3,6642,20.9687087474,"[17.087736497497914, 33.15364062220751, 12.323142146037563]",False
9f0d386ce071acc8,0879361214fdad9f,5,12,cross_market,0.1,3,6642,20.968700293,"[17.08771333093753, 33.15363836813779, 12.32314185063502]",False
7d0f9bff94662141,0879361214fdad9f,5,12,cross_market,1,3,6642,20.9686158281,"[17.087481881149785, 33.15361584753914, 12.323138902288953]",False
604c3e7974968cda,0879361214fdad9f,5,12,cross_market,10,3,6642,20.9677790446,"[17.085188760303975, 33.15339262877269, 12.323109978942464]",False
ea58c904efa14918,0879361214fdad9f,5,12,cross_market,100,3,6642,20.9601272634,"[17.06420845013179, 33.15133871009172, 12.32286975527685]",False
