resolution_minutes,fold,model,alpha,term,coefficient_bps_per_feature_sd
1,6,cross_market,1000,coherence_30m,0.0116128223028
1,6,cross_market,1000,coherence_60m,0.0449627401943
1,6,cross_market,1000,joint_intensity,0.227478453911
1,6,cross_market,1000,magnitude_balance,-0.0893070245177
1,6,cross_market,1000,absolute_magnitude_balance,0.0352996389088
1,6,cross_market,1000,intercept,0.0316077041976
1,7,nq_only,1000,nq_direction,0.0355423557786
1,7,nq_only,1000,nq_magnitude,-0.0306404162008
1,7,nq_only,1000,nq_aligned_momentum_5m,-0.17034755456
1,7,nq_only,1000,nq_aligned_momentum_15m,-0.138290503311
1,7,nq_only,1000,nq_aligned_momentum_30m,0.189478328579
1,7,nq_only,1000,nq_aligned_momentum_60m,-0.0238537116207
1,7,nq_only,1000,session_sin_1,-0.0474817626229
1,7,nq_only,1000,session_cos_1,0.0113406294833
1,7,nq_only,1000,session_sin_2,-0.00260536249999
1,7,nq_only,1000,session_cos_2,0.00148292877427
1,7,nq_only,1000,weekday_tuesday,0.000620807285662
1,7,nq_only,1000,weekday_wednesday,-0.0235560031741
1,7,nq_only,1000,weekday_thursday,-0.00802138531241
1,7,nq_only,1000,weekday_friday,-0.00485393713436
1,7,nq_only,1000,intercept,0.0304485379176
1,7,cross_market,1000,nq_direction,0.0339293561707
1,7,cross_market,1000,nq_magnitude,-0.232072035694
1,7,cross_market,1000,nq_aligned_momentum_5m,-0.225112764476
1,7,cross_market,1000,nq_aligned_momentum_15m,-0.132623933807
1,7,cross_market,1000,nq_aligned_momentum_30m,0.198500732317
1,7,cross_market,1000,nq_aligned_momentum_60m,-0.0529295008115
1,7,cross_market,1000,session_sin_1,-0.046491844355
1,7,cross_market,1000,session_cos_1,0.0102071159063
1,7,cross_market,1000,session_sin_2,0.000344766661919
1,7,cross_market,1000,session_cos_2,0.0029109362587
1,7,cross_market,1000,weekday_tuesday,0.00305854691949
1,7,cross_market,1000,weekday_wednesday,-0.0174449905546
1,7,cross_market,1000,weekday_thursday,-0.00328663853476
1,7,cross_market,1000,weekday_friday,-0.00331202096815
1,7,cross_market,1000,btc_magnitude,-0.045325020405
1,7,cross_market,1000,btc_aligned_momentum_5m,0.17329056789
1,7,cross_market,1000,btc_aligned_momentum_15m,-0.0227758653513
1,7,cross_market,1000,btc_aligned_momentum_30m,-0.0284502401861
1,7,cross_market,1000,btc_aligned_momentum_60m,0.0769781693822
1,7,cross_market,1000,coherence_15m,-0.0107771220259
1,7,cross_market,1000,coherence_30m,0.00659388966526
1,7,cross_market,1000,coherence_60m,0.0429863620499
1,7,cross_market,1000,joint_intensity,0.216264603834
1,7,cross_market,1000,magnitude_balance,-0.083969293629
1,7,cross_market,1000,absolute_magnitude_balance,0.035557457882
1,7,cross_market,1000,intercept,0.0304485379176
1,8,nq_only,1000,nq_direction,0.0318726708882
1,8,nq_only,1000,nq_magnitude,-0.0297934656363
1,8,nq_only,1000,nq_aligned_momentum_5m,-0.156699585037
1,8,nq_only,1000,nq_aligned_momentum_15m,-0.127072627741
1,8,nq_only,1000,nq_aligned_momentum_30m,0.170391928727
1,8,nq_only,1000,nq_aligned_momentum_60m,-0.0219752338995
1,8,nq_only,1000,session_sin_1,-0.0451299421104
1,8,nq_only,1000,session_cos_1,0.0135867498726
1,8,nq_only,1000,session_sin_2,-0.000232141589077
1,8,nq_only,1000,session_cos_2,0.0015371023289
1,8,nq_only,1000,weekday_tuesday,0.0056144977153
1,8,nq_only,1000,weekday_wednesday,-0.0217848368199
1,8,nq_only,1000,weekday_thursday,-0.00485070878809
1,8,nq_only,1000,weekday_friday,-0.00320493992939
1,8,nq_only,1000,intercept,0.0282175392707
1,8,cross_market,1000,nq_direction,0.030801727954
1,8,cross_market,1000,nq_magnitude,-0.231940973546
1,8,cross_market,1000,nq_aligned_momentum_5m,-0.208879191907
1,8,cross_market,1000,nq_aligned_momentum_15m,-0.120910133282
1,8,cross_market,1000,nq_aligned_momentum_30m,0.176149547278
1,8,cross_market,1000,nq_aligned_momentum_60m,-0.0483719345253
1,8,cross_market,1000,session_sin_1,-0.0438290513478
1,8,cross_market,1000,session_cos_1,0.012254633546
1,8,cross_market,1000,session_sin_2,0.00254118226105
1,8,cross_market,1000,session_cos_2,0.00290316395777
1,8,cross_market,1000,weekday_tuesday,0.00756850854717
1,8,cross_market,1000,weekday_wednesday,-0.0158916774471
1,8,cross_market,1000,weekday_thursday,-0.000788024393966
1,8,cross_market,1000,weekday_friday,-0.00195444557842
1,8,cross_market,1000,btc_magnitude,-0.0553376467732
1,8,cross_market,1000,btc_aligned_momentum_5m,0.164114901998
1,8,cross_market,1000,btc_aligned_momentum_15m,-0.0231879856558
1,8,cross_market,1000,btc_aligned_momentum_30m,-0.0193067058142
1,8,cross_market,1000,btc_aligned_momentum_60m,0.0695795646208
1,8,cross_market,1000,coherence_15m,-0.00782765416296
1,8,cross_market,1000,coherence_30m,0.00748945631821
1,8,cross_market,1000,coherence_60m,0.0353470098112
1,8,cross_market,1000,joint_intensity,0.224603760568
1,8,cross_market,1000,magnitude_balance,-0.079119052997
1,8,cross_market,1000,absolute_magnitude_balance,0.0347546876767
1,8,cross_market,1000,intercept,0.0282175392707
1,9,nq_only,1000,nq_direction,0.0335465322578
1,9,nq_only,1000,nq_magnitude,-0.0285198967227
1,9,nq_only,1000,nq_aligned_momentum_5m,-0.148101341544
1,9,nq_only,1000,nq_aligned_momentum_15m,-0.123483189528
1,9,nq_only,1000,nq_aligned_momentum_30m,0.161075705993
1,9,nq_only,1000,nq_aligned_momentum_60m,-0.0218523033356
1,9,nq_only,1000,session_sin_1,-0.0413458839732
1,9,nq_only,1000,session_cos_1,0.0127837899947
1,9,nq_only,1000,session_sin_2,0.00248158011599
1,9,nq_only,1000,session_cos_2,0.00067843168922
1,9,nq_only,1000,weekday_tuesday,0.00739023101608
1,9,nq_only,1000,weekday_wednesday,-0.0202393467371
1,9,nq_only,1000,weekday_thursday,0.000461253467409
1,9,nq_only,1000,weekday_friday,-0.00469233285757
1,9,nq_only,1000,intercept,0.0261367666862
1,9,cross_market,1000,nq_direction,0.0324857748274
1,9,cross_market,1000,nq_magnitude,-0.225754722961
1,9,cross_market,1000,nq_aligned_momentum_5m,-0.198525721592
1,9,cross_market,1000,nq_aligned_momentum_15m,-0.118486679194
1,9,cross_market,1000,nq_aligned_momentum_30m,0.166214561394
1,9,cross_market,1000,nq_aligned_momentum_60m,-0.0474406186745
1,9,cross_market,1000,session_sin_1,-0.0399269422653
1,9,cross_market,1000,session_cos_1,0.0113535588665
1,9,cross_market,1000,session_sin_2,0.00493353819621
1,9,cross_market,1000,session_cos_2,0.00211034072145
1,9,cross_market,1000,weekday_tuesday,0.00902243337388
1,9,cross_market,1000,weekday_wednesday,-0.0147572872835
1,9,cross_market,1000,weekday_thursday,0.00412182093939
1,9,cross_market,1000,weekday_friday,-0.00356850455644
1,9,cross_market,1000,btc_magnitude,-0.0554699399758
1,9,cross_market,1000,btc_aligned_momentum_5m,0.159179212447
1,9,cross_market,1000,btc_aligned_momentum_15m,-0.0188542200235
1,9,cross_market,1000,btc_aligned_momentum_30m,-0.0177755630408
1,9,cross_market,1000,btc_aligned_momentum_60m,0.0676429571276
1,9,cross_market,1000,coherence_15m,-0.00884342990518
1,9,cross_market,1000,coherence_30m,0.00801181442483
1,9,cross_market,1000,coherence_60m,0.0317421400774
1,9,cross_market,1000,joint_intensity,0.221247979655
1,9,cross_market,1000,magnitude_balance,-0.0767092212362
1,9,cross_market,1000,absolute_magnitude_balance,0.0322218354848
1,9,cross_market,1000,intercept,0.0261367666862
1,10,nq_only,1000,nq_direction,0.0322448249381
1,10,nq_only,1000,nq_magnitude,-0.0251914874272
1,10,nq_only,1000,nq_aligned_momentum_5m,-0.146657769266
1,10,nq_only,1000,nq_aligned_momentum_15m,-0.120233635436
1,10,nq_only,1000,nq_aligned_momentum_30m,0.161378051121
1,10,nq_only,1000,nq_aligned_momentum_60m,-0.0206892337419
1,10,nq_only,1000,session_sin_1,-0.0368501591389
1,10,nq_only,1000,session_cos_1,0.00987772336678
1,10,nq_only,1000,session_sin_2,0.00249459703193
1,10,nq_only,1000,session_cos_2,0.00373689381245
1,10,nq_only,1000,weekday_tuesday,0.0131849727248
1,10,nq_only,1000,weekday_wednesday,-0.0144548676798
1,10,nq_only,1000,weekday_thursday,0.0100816186998
1,10,nq_only,1000,weekday_friday,-0.00139522149745
1,10,nq_only,1000,intercept,0.0286476614536
1,10,cross_market,1000,nq_direction,0.0314621510625
1,10,cross_market,1000,nq_magnitude,-0.205896088934
1,10,cross_market,1000,nq_aligned_momentum_5m,-0.194732494825
1,10,cross_market,1000,nq_aligned_momentum_15m,-0.1139165351
1,10,cross_market,1000,nq_aligned_momentum_30m,0.162370574048
1,10,cross_market,1000,nq_aligned_momentum_60m,-0.0456247798233
1,10,cross_market,1000,session_sin_1,-0.0351221069513
1,10,cross_market,1000,session_cos_1,0.00859754491196
1,10,cross_market,1000,session_sin_2,0.00451183086142
1,10,cross_market,1000,session_cos_2,0.00478004221958
1,10,cross_market,1000,weekday_tuesday,0.0150819509196
1,10,cross_market,1000,weekday_wednesday,-0.00895045024655
1,10,cross_market,1000,weekday_thursday,0.0132070774022
1,10,cross_market,1000,weekday_friday,8.73416589092e-05
1,10,cross_market,1000,btc_magnitude,-0.0317687879652
1,10,cross_market,1000,btc_aligned_momentum_5m,0.151646680636
1,10,cross_market,1000,btc_aligned_momentum_15m,-0.0212746504204
1,10,cross_market,1000,btc_aligned_momentum_30m,-0.00532282115609
1,10,cross_market,1000,btc_aligned_momentum_60m,0.0635592753556
1,10,cross_market,1000,coherence_15m,-0.0057093730834
1,10,cross_market,1000,coherence_30m,0.00943449289556
1,10,cross_market,1000,coherence_60m,0.0241856010917
1,10,cross_market,1000,joint_intensity,0.19238433767
1,10,cross_market,1000,magnitude_balance,-0.0824658722809
1,10,cross_market,1000,absolute_magnitude_balance,0.0228951904821
1,10,cross_market,1000,intercept,0.0286476614536
1,11,nq_only,1000,nq_direction,0.0273777890905
1,11,nq_only,1000,nq_magnitude,-0.019583585093
1,11,nq_only,1000,nq_aligned_momentum_5m,-0.141715038367
1,11,nq_only,1000,nq_aligned_momentum_15m,-0.112789846695
1,11,nq_only,1000,nq_aligned_momentum_30m,0.150914614647
1,11,nq_only,1000,nq_aligned_momentum_60m,-0.0227024148786
1,11,nq_only,1000,session_sin_1,-0.033200757769
1,11,nq_only,1000,session_cos_1,0.00323033276928
1,11,nq_only,1000,session_sin_2,0.00436136381571
1,11,nq_only,1000,session_cos_2,0.00507798614332
1,11,nq_only,1000,weekday_tuesday,0.00697804280683
1,11,nq_only,1000,weekday_wednesday,-0.0178910472187
1,11,nq_only,1000,weekday_thursday,0.0051052039167
1,11,nq_only,1000,weekday_friday,-0.00408458580936
1,11,nq_only,1000,intercept,0.0285690668875
1,11,cross_market,1000,nq_direction,0.0275331568469
1,11,cross_market,1000,nq_magnitude,-0.209869923551
1,11,cross_market,1000,nq_aligned_momentum_5m,-0.182687043588
1,11,cross_market,1000,nq_aligned_momentum_15m,-0.111699149009
1,11,cross_market,1000,nq_aligned_momentum_30m,0.152953438074
1,11,cross_market,1000,nq_aligned_momentum_60m,-0.0549304032561
1,11,cross_market,1000,session_sin_1,-0.0311032294375
1,11,cross_market,1000,session_cos_1,0.00257042295783
1,11,cross_market,1000,session_sin_2,0.00578346065292
1,11,cross_market,1000,session_cos_2,0.00601707222701
1,11,cross_market,1000,weekday_tuesday,0.00848814462449
1,11,cross_market,1000,weekday_wednesday,-0.0131797091039
1,11,cross_market,1000,weekday_thursday,0.00819586977756
1,11,cross_market,1000,weekday_friday,-0.00400210999496
1,11,cross_market,1000,btc_magnitude,-0.0527471807062
1,11,cross_market,1000,btc_aligned_momentum_5m,0.127246832898
1,11,cross_market,1000,btc_aligned_momentum_15m,-0.00511204451596
1,11,cross_market,1000,btc_aligned_momentum_30m,-0.00836635541343
1,11,cross_market,1000,btc_aligned_momentum_60m,0.0808215110311
1,11,cross_market,1000,coherence_15m,-0.00135226057675
1,11,cross_market,1000,coherence_30m,0.00536540050133
1,11,cross_market,1000,coherence_60m,0.0189564565306
1,11,cross_market,1000,joint_intensity,0.216192290792
1,11,cross_market,1000,magnitude_balance,-0.0760532486071
1,11,cross_market,1000,absolute_magnitude_balance,0.0244291849058
1,11,cross_market,1000,intercept,0.0285690668875
1,12,nq_only,1000,nq_direction,0.0321040923728
1,12,nq_only,1000,nq_magnitude,-0.0187040720134
1,12,nq_only,1000,nq_aligned_momentum_5m,-0.132652701213
1,12,nq_only,1000,nq_aligned_momentum_15m,-0.108412578576
1,12,nq_only,1000,nq_aligned_momentum_30m,0.140646527865
1,12,nq_only,1000,nq_aligned_momentum_60m,-0.0208112634241
1,12,nq_only,1000,session_sin_1,-0.0305096380326
1,12,nq_only,1000,session_cos_1,0.00580081420968
1,12,nq_only,1000,session_sin_2,0.00127222027461
1,12,nq_only,1000,session_cos_2,0.0029561306697
1,12,nq_only,1000,weekday_tuesday,0.00767576586174
1,12,nq_only,1000,weekday_wednesday,-0.0143231002105
1,12,nq_only,1000,weekday_thursday,0.00679974104851
1,12,nq_only,1000,weekday_friday,-0.00192934708679
1,12,nq_only,1000,intercept,0.0283428238399
1,12,cross_market,1000,nq_direction,0.0318084850779
1,12,cross_market,1000,nq_magnitude,-0.211090652944
1,12,cross_market,1000,nq_aligned_momentum_5m,-0.172597121778
1,12,cross_market,1000,nq_aligned_momentum_15m,-0.108187464779
1,12,cross_market,1000,nq_aligned_momentum_30m,0.142561964318
1,12,cross_market,1000,nq_aligned_momentum_60m,-0.0529255076765
1,12,cross_market,1000,session_sin_1,-0.0284015341729
1,12,cross_market,1000,session_cos_1,0.00515790606383
1,12,cross_market,1000,session_sin_2,0.0027939815788
1,12,cross_market,1000,session_cos_2,0.00361807840925
1,12,cross_market,1000,weekday_tuesday,0.0090041898191
1,12,cross_market,1000,weekday_wednesday,-0.00958592480905
1,12,cross_market,1000,weekday_thursday,0.00951408421371
1,12,cross_market,1000,weekday_friday,-0.00170474740592
1,12,cross_market,1000,btc_magnitude,-0.0530088955045
1,12,cross_market,1000,btc_aligned_momentum_5m,0.124134551321
1,12,cross_market,1000,btc_aligned_momentum_15m,-0.00235998183203
1,12,cross_market,1000,btc_aligned_momentum_30m,-0.00830248149818
1,12,cross_market,1000,btc_aligned_momentum_60m,0.0812100250034
1,12,cross_market,1000,coherence_15m,-0.00177541432778
1,12,cross_market,1000,coherence_30m,0.00536861322534
1,12,cross_market,1000,coherence_60m,0.0183950146081
1,12,cross_market,1000,joint_intensity,0.219261501313
1,12,cross_market,1000,magnitude_balance,-0.0753242941228
1,12,cross_market,1000,absolute_magnitude_balance,0.0282579545835
1,12,cross_market,1000,intercept,0.0283428238399
1,13,nq_only,1000,nq_direction,0.0322575014928
1,13,nq_only,1000,nq_magnitude,-0.0193206562141
1,13,nq_only,1000,nq_aligned_momentum_5m,-0.139876989608
1,13,nq_only,1000,nq_aligned_momentum_15m,-0.104596851931
1,13,nq_only,1000,nq_aligned_momentum_30m,0.142353763071
1,13,nq_only,1000,nq_aligned_momentum_60m,-0.0160746501724
1,13,nq_only,1000,session_sin_1,-0.0285654523849
1,13,nq_only,1000,session_cos_1,0.0040713837638
1,13,nq_only,1000,session_sin_2,0.0055151165194
1,13,nq_only,1000,session_cos_2,-0.00156737445479
1,13,nq_only,1000,weekday_tuesday,0.00769136385509
1,13,nq_only,1000,weekday_wednesday,-0.0136138873006
1,13,nq_only,1000,weekday_thursday,0.00640061019777
1,13,nq_only,1000,weekday_friday,-0.00215996111515
1,13,nq_only,1000,intercept,0.0230550980259
1,13,cross_market,1000,nq_direction,0.0323549742656
1,13,cross_market,1000,nq_magnitude,-0.199478474437
1,13,cross_market,1000,nq_aligned_momentum_5m,-0.176301887193
1,13,cross_market,1000,nq_aligned_momentum_15m,-0.101651738893
1,13,cross_market,1000,nq_aligned_momentum_30m,0.14235374213
1,13,cross_market,1000,nq_aligned_momentum_60m,-0.0484107696348
1,13,cross_market,1000,session_sin_1,-0.0265573399386
1,13,cross_market,1000,session_cos_1,0.0033064009624
1,13,cross_market,1000,session_sin_2,0.00662001476941
1,13,cross_market,1000,session_cos_2,-0.00102886661837
1,13,cross_market,1000,weekday_tuesday,0.00963776219132
1,13,cross_market,1000,weekday_wednesday,-0.0089116632442
1,13,cross_market,1000,weekday_thursday,0.00943379998802
1,13,cross_market,1000,weekday_friday,-0.00145126905803
1,13,cross_market,1000,btc_magnitude,-0.0598497275072
1,13,cross_market,1000,btc_aligned_momentum_5m,0.112681641108
1,13,cross_market,1000,btc_aligned_momentum_15m,-0.0104862427394
1,13,cross_market,1000,btc_aligned_momentum_30m,-0.00271778661561
1,13,cross_market,1000,btc_aligned_momentum_60m,0.0822586113598
1,13,cross_market,1000,coherence_15m,0.00174970142273
1,13,cross_market,1000,coherence_30m,0.00117070606672
1,13,cross_market,1000,coherence_60m,0.0166663453921
1,13,cross_market,1000,joint_intensity,0.212590593299
1,13,cross_market,1000,magnitude_balance,-0.0641363179202
1,13,cross_market,1000,absolute_magnitude_balance,0.0295758477816
1,13,cross_market,1000,intercept,0.0230550980259
1,14,nq_only,1000,nq_direction,0.0259494349642
1,14,nq_only,1000,nq_magnitude,-0.0217866192298
1,14,nq_only,1000,nq_aligned_momentum_5m,-0.144213323509
1,14,nq_only,1000,nq_aligned_momentum_15m,-0.0889356773755
1,14,nq_only,1000,nq_aligned_momentum_30m,0.139219339773
1,14,nq_only,1000,nq_aligned_momentum_60m,-0.0204644250132
1,14,nq_only,1000,session_sin_1,-0.0289927779957
1,14,nq_only,1000,session_cos_1,0.00219128156488
1,14,nq_only,1000,session_sin_2,0.00839537113176
1,14,nq_only,1000,session_cos_2,-0.00593573628642
1,14,nq_only,1000,weekday_tuesday,0.0105558466881
1,14,nq_only,1000,weekday_wednesday,-0.00714279154737
1,14,nq_only,1000,weekday_thursday,0.00506986127754
1,14,nq_only,1000,weekday_friday,0.000333262443233
1,14,nq_only,1000,intercept,0.0171341020572
1,14,cross_market,1000,nq_direction,0.0263548456725
1,14,cross_market,1000,nq_magnitude,-0.203364310588
1,14,cross_market,1000,nq_aligned_momentum_5m,-0.175368552586
1,14,cross_market,1000,nq_aligned_momentum_15m,-0.0788128242846
1,14,cross_market,1000,nq_aligned_momentum_30m,0.131567023698
1,14,cross_market,1000,nq_aligned_momentum_60m,-0.0573000294935
1,14,cross_market,1000,session_sin_1,-0.0271832662887
1,14,cross_market,1000,session_cos_1,0.00152785719833
1,14,cross_market,1000,session_sin_2,0.00889974559759
1,14,cross_market,1000,session_cos_2,-0.00532480172844
1,14,cross_market,1000,weekday_tuesday,0.0120629763502
1,14,cross_market,1000,weekday_wednesday,-0.00313464315189
1,14,cross_market,1000,weekday_thursday,0.00693334476523
1,14,cross_market,1000,weekday_friday,0.000219130249853
1,14,cross_market,1000,btc_magnitude,-0.0548159240497
1,14,cross_market,1000,btc_aligned_momentum_5m,0.0946826006554
1,14,cross_market,1000,btc_aligned_momentum_15m,-0.0309719059371
1,14,cross_market,1000,btc_aligned_momentum_30m,0.020034525775
1,14,cross_market,1000,btc_aligned_momentum_60m,0.0922291574266
1,14,cross_market,1000,coherence_15m,0.000769508067541
1,14,cross_market,1000,coherence_30m,0.000272077619864
1,14,cross_market,1000,coherence_60m,0.0145288433067
1,14,cross_market,1000,joint_intensity,0.212277619127
1,14,cross_market,1000,magnitude_balance,-0.0687424184781
1,14,cross_market,1000,absolute_magnitude_balance,0.0274105777679
1,14,cross_market,1000,intercept,0.0171341020572
1,15,nq_only,1000,nq_direction,0.0321126640423
1,15,nq_only,1000,nq_magnitude,-0.00675202198737
1,15,nq_only,1000,nq_aligned_momentum_5m,-0.117218047668
1,15,nq_only,1000,nq_aligned_momentum_15m,-0.0655587843107
1,15,nq_only,1000,nq_aligned_momentum_30m,0.146583188514
1,15,nq_only,1000,nq_aligned_momentum_60m,-0.0466499396849
1,15,nq_only,1000,session_sin_1,-0.0255246452849
1,15,nq_only,1000,session_cos_1,0.00413028086634
1,15,nq_only,1000,session_sin_2,0.0140224558781
1,15,nq_only,1000,session_cos_2,-0.00305065241714
1,15,nq_only,1000,weekday_tuesday,0.0173697300021
1,15,nq_only,1000,weekday_wednesday,-0.000178163335908
1,15,nq_only,1000,weekday_thursday,0.00420927387168
1,15,nq_only,1000,weekday_friday,0.00482234825574
1,15,nq_only,1000,intercept,0.0123270381544
1,15,cross_market,0.01,nq_direction,0.032559038146
1,15,cross_market,0.01,nq_magnitude,-0.279165153391
1,15,cross_market,0.01,nq_aligned_momentum_5m,-0.155768522112
1,15,cross_market,0.01,nq_aligned_momentum_15m,-0.0539737340994
1,15,cross_market,0.01,nq_aligned_momentum_30m,0.140459131676
1,15,cross_market,0.01,nq_aligned_momentum_60m,-0.0880045841716
1,15,cross_market,0.01,session_sin_1,-0.0232518493633
1,15,cross_market,0.01,session_cos_1,0.00365139839954
1,15,cross_market,0.01,session_sin_2,0.0142456756582
1,15,cross_market,0.01,session_cos_2,-0.00253489552179
1,15,cross_market,0.01,weekday_tuesday,0.0202690498709
1,15,cross_market,0.01,weekday_wednesday,0.00552234757644
1,15,cross_market,0.01,weekday_thursday,0.00813767392103
1,15,cross_market,0.01,weekday_friday,0.00618677893467
1,15,cross_market,0.01,btc_magnitude,-0.114096537241
1,15,cross_market,0.01,btc_aligned_momentum_5m,0.103048470428
1,15,cross_market,0.01,btc_aligned_momentum_15m,-0.0355522325557
1,15,cross_market,0.01,btc_aligned_momentum_30m,0.0192976985931
1,15,cross_market,0.01,btc_aligned_momentum_60m,0.097016573995
1,15,cross_market,0.01,coherence_15m,-0.00271503408899
1,15,cross_market,0.01,coherence_30m,0.0055004987246
1,15,cross_market,0.01,coherence_60m,0.0037483186798
1,15,cross_market,0.01,joint_intensity,0.352747156867
1,15,cross_market,0.01,magnitude_balance,-0.0593765421227
1,15,cross_market,0.01,absolute_magnitude_balance,0.0480430656005
1,15,cross_market,0.01,intercept,0.0123270381544
