resolution_minutes,fold,model,alpha,term,coefficient_bps_per_feature_sd
1,11,nq_only,1000,nq_aligned_momentum_60m,0.925847049181
1,11,nq_only,1000,session_sin_1,0.043999302063
1,11,nq_only,1000,session_cos_1,0.0712127431353
1,11,nq_only,1000,session_sin_2,0.0429373663305
1,11,nq_only,1000,session_cos_2,0.127862801611
1,11,nq_only,1000,weekday_tuesday,0.118920688827
1,11,nq_only,1000,weekday_wednesday,0.139845185514
1,11,nq_only,1000,weekday_thursday,0.0246305446485
1,11,nq_only,1000,weekday_friday,0.0424520698904
1,11,nq_only,1000,intercept,-0.0080071450372
1,11,cross_market,1000,nq_direction,0.0930818549059
1,11,cross_market,1000,nq_magnitude,-0.192217721941
1,11,cross_market,1000,nq_aligned_momentum_5m,-0.0286230347352
1,11,cross_market,1000,nq_aligned_momentum_15m,0.771754398127
1,11,cross_market,1000,nq_aligned_momentum_30m,-1.50859377085
1,11,cross_market,1000,nq_aligned_momentum_60m,1.04242194627
1,11,cross_market,1000,session_sin_1,0.049805681032
1,11,cross_market,1000,session_cos_1,0.0712064042409
1,11,cross_market,1000,session_sin_2,0.0440355773613
1,11,cross_market,1000,session_cos_2,0.126865201871
1,11,cross_market,1000,weekday_tuesday,0.12304022219
1,11,cross_market,1000,weekday_wednesday,0.143752147657
1,11,cross_market,1000,weekday_thursday,0.0279329504457
1,11,cross_market,1000,weekday_friday,0.0465796486999
1,11,cross_market,1000,btc_magnitude,-0.161136377284
1,11,cross_market,1000,btc_aligned_momentum_5m,-0.0672810637792
1,11,cross_market,1000,btc_aligned_momentum_15m,-0.182089478907
1,11,cross_market,1000,btc_aligned_momentum_30m,0.486386092834
1,11,cross_market,1000,btc_aligned_momentum_60m,-0.215815330776
1,11,cross_market,1000,coherence_15m,-0.0216151039221
1,11,cross_market,1000,coherence_30m,0.0539588943535
1,11,cross_market,1000,coherence_60m,-0.0639241314683
1,11,cross_market,1000,joint_intensity,0.281346628073
1,11,cross_market,1000,magnitude_balance,0.0684839913072
1,11,cross_market,1000,absolute_magnitude_balance,0.109011923599
1,11,cross_market,1000,intercept,-0.0080071450372
